index,Name,Age,Breed1,Breed2,BreedCount,Gender,Color1,Color2,Color3,ColorCount,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed
4725,ML,12,60,152,2,2,1,3,0,2,1,1,3,3,3,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,"Found this dog lost and wandering around kepong area. pls call if this is your dog or you know someone who is the owner of this dog. Otherwise, this dog will be placed for adoption",68046ca33,2,3.0
4726,,1,307,0,1,2,2,3,0,2,2,1,2,2,2,1,1,150,41401,e500a475c423a25187c41d51e3ca8178,0,1 mix breed (female) 1 month old puppy to be adopted urgently as I have already have 2 adult dogs with me. Call me at. Thank you.,18cd75354,1,2.0
4727,Borhan,4,141,307,2,1,3,4,7,3,2,1,1,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,0,"Introducing handsome little Borhan! ♦ Male puppy, around 4 months old. Has big ears and a droopy face - after checking him, vets suggested a mix of some Labrador genes. ♦ Very friendly boy and fast learner. Eager to do anything for treats! If you're looking for a lap-dog - he's the perfect candidate. Has no regard for his (still growing) size and lays down on human laps right to sleep. ♦ Perfectly fine in the company of people/crowds and other dogs. He loves his kibble and the occasional canned food (not at all fussy about what he's fed). ♦ Playful but not hyper. He does not bark unnecessarily (unless strangers approach gate). Borhan will go ""potty"" in the garden or grass patches only (% success). Never messes up his sleep/play area. ♦ Healthy boy, already de-wormed and vaccinated. Currently too young for neutering. Please drop me an email or SMS/WhatsApp if interested. Details about your past experience with dogs and puppies will be much appreciated. Thank you!",19f0ef706,7,2.0
4728,Rufio,18,72,307,2,1,5,0,0,1,2,2,1,1,1,1,1,200,41326,2864803699884df90ac135583b02ec70,0,We have over fifty gorgeous rescued dogs available for adoption at our rehabilitation centre in Bandar Makhota Cheras. We are looking for loving homes that can offer: *a clean environment with no cages or chains *regular exercise and affection *adequate nutrition and healthcare All adoptions require a house-check before being finalised. www.klpoochrescue.org,07877aea7,2,2.0
4729,Snow,2,307,0,1,2,3,0,0,1,2,1,1,1,2,1,1,0,41326,8d413d99d41394f70d5c590253f80f54,0,These puppies are rescued in Sungai Long . They need a forever loving home . Please give them a chance =),322b32801,1,4.0
4730,Angel,4,307,0,1,2,2,3,0,2,2,1,1,1,2,1,1,0,41326,55a92f213bad22a0f5cc5addd3189908,0,"Angel looks like a mixed breed of Pinscher, 4mth old , cute lovely active and will be a good guard dog and companion. Call slim hp",97a10da78,2,2.0
4731,VANILLA,27,307,0,1,2,2,4,7,3,2,1,1,1,2,1,1,0,41401,a080977524b8bcffa02f60c527627171,0,"Hello, this is Vanilla, she is a pup of my pet dog. we gave her to her current owner since she was three months old. Unfortunately, now the owner can no longer take care of her due to family issue. So we need to find her another owner. She is loving, cute and active. Please take her in if you consider to breed a dog as she can be good companion and gate watcher. Vanilla is in need a permanent home, if anyone interested please let me know on.",f2f8667a2,7,2.0
4732,,1,307,0,1,2,2,0,0,1,2,2,2,2,2,1,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,"Name: AS-Puppy-10 Age: 1 month Gender: Female Breed: Mixed/Mongrel For adoption, please contact April at.",9ba39bba6,1,2.0
4733,Nikki,12,307,0,1,2,2,5,7,3,2,2,3,3,3,2,1,0,41332,82980a57fe135654c65d675c8a635930,0,We are students from INTI IU Nilai and we found this dog which had been abundant by her previous owner. We are looking for the one who is willing to give her a home. She is very kind and quite. Please contact me ASAP as the shelters are not accepting her.,97b9ee40b,3,4.0
4734,Cody,1,307,307,1,1,1,2,3,3,2,1,2,2,2,1,1,20,41326,4e647092d3a619c5c5e3766e6106dd19,0,The adoption fee is fund for their mum' neutered bill. Thanks,4fcd7cfe0,5,2.0
4735,Cotton,8,307,0,1,2,4,5,7,3,2,2,1,1,2,1,1,0,41326,db784cbcf321e1d8856b312638b94113,0,"This poor girl was left at the vet by her owner. Now she is looking for a good home. She is a very friendly, active and loving dog. Lester Jenny Will you adopt her? ================================================== Adopters are required to vaccinate and neuter them. ==================================================",8528b3d49,3,4.0
4736,,1,307,0,1,2,2,0,0,1,2,1,2,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,Puppy rescued as they were found abandoned in the market. needs an urgent loving home.,8ac1e8eb6,1,3.0
4737,Sweety,3,307,0,1,2,1,2,0,2,2,1,1,1,2,1,1,0,41326,ee67d60fb8770bd1f1539f9516bd81ef,0,"Sweety as her name says is a sweet , fun and cute little gal. She was dumped with her siblings at a high traffic entrance. If she is not picked up, she will be roll over by cars or die of dehydration . Pls give her a home. If you are interested to adopt her pls call me at",56e91b142,1,4.0
4738,Fuji,1,307,0,1,2,1,2,0,2,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,"Their pregnant mother was dumped by her irresponsible owner at the roadside near some shops in Subang Jaya. Gave birth to them at the roadside. They are all healthy and adorable puppies. Already dewormed, vaccinated and ready to go to a home. No tying or caging for long hours as guard dogs. However, it is acceptable to cage or tie for precautionary purposes. Commitment to spay her is compulsory Interested to adopt pls call me.",8a04b2403,10,3.0
4739,,36,205,0,1,1,2,5,7,3,1,2,3,3,3,2,1,0,41326,415eb53de4ea5b33ab4866f3314ca738,0,"He was found lost at SS field. He is playful, friendly & cute. We hope he find a loving & forever home. Please pm me if interested soon as we will be going overseas and need to find a loving home for him soon.",ccdc0f862,4,2.0
4740,Fiona,7,307,0,1,2,1,2,7,3,1,1,1,2,1,1,4,0,41326,3e252199872586869f56034687b94e61,0,"URGENT~Fiona needs a furever home. Fiona has recovered from her spay surgery & is doing great. She's received all her shots, frontline & is spayed. She's got really cool markings, beautifully soft fur & is going to a petite girl. She's house trained & listens well. She loves belly rubs & truly deserves a wonderful life. I'm leaving for Canada in 4 days so will need to have her placed before I go. I keep hearing that she's too old/big & people are only interested in little puppies & that seems so silly to me! All puppies grow into bigger pups eventually. This one is trained & absolutely lovely so why not welcome her into your home. You won't be disappointed, she'll be your friend for life!",0cc3e27b5,21,2.0
4741,Snowy,24,307,307,1,2,7,0,0,1,1,1,1,1,1,1,1,0,41326,6e01557fa1ba1fa0b1fa133df16411d7,0,"We were in the car; sending our staff back to her place. From a distance, with the windows rolled up, we could hear a puppy barking. It was so loud and yet sounded so lonely and scared. After dropping our staff, we stopped at the road side and searched for this lonely voice and there she was; she had fallen into the drain. We rescued her, pulling her back to safety. But then, seeing that she was still a puppy and moreover a female, we took pity on her. We thought that she would not make it around the area. We brought her home. At that time we already have 5 dogs. She is a grown female now. And we think it is time for her to have an owner. She will bring you great joy, just like other companion does. For more info, please don't hesitate to contact me at .",169184766,3,2.0
4742,Missy,36,152,0,1,2,1,2,3,3,1,1,1,1,2,1,1,0,41326,923ad6932f839578a094df4685befdce,0,"Looking for a good loving home, to stay indoors prefferred. No caging. Extremely friendly with children and manja. Not fussy with kibbles. Is being kept with a vet for some time.",a0825ad18,1,0.0
4743,,2,307,0,1,2,7,0,0,1,2,2,3,3,2,1,1,0,41326,472a03577314ed416f12bc1d85c333ab,0,Cute puppy with soft white fur & big ears for adoption. Body is all white except for the eyes that look like a Zorro mask. Pls call/SMS me if interested.,8ac51d5ce,1,4.0
4744,Happy,5,307,0,1,2,2,0,0,1,2,1,1,1,1,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,"No tying or caging for long hours. However, tying for precautionary purpose is acceptable. Alrdy spayed, vaccinated and deworm. Ready to go to a good home. If u are willing to give her a home sweet home Pls call me",f8bf52aea,2,3.0
4745,Soo,2,307,307,1,2,4,0,0,1,2,1,2,1,2,1,2,0,41336,e8f0996cac9656bee3d89935e06e1c77,0,Free adoption. It is a 2 to 3 months old mixed breed puppies. Its mum was dead hitting by a car. I am currently fostering it while finding suitable adopter. Do contact me for further details if you are interested to adopt. Condition to adopt: 1.Vaccination 2.neuter the dog when it comes to suitable age *the neuteringjavascript:void(0); fee will be sponsored partially or fully 3.home visit after first month of adoption 4.send over picture for 2nd to sixth month of adoption 免费领养 目测1个多月的小菜菜 有兴趣领养 请联络我 领养条件 1.打预防针 2.结扎-我们会赞助部分或全数的结扎费 3.一次家访-在领养的第一个月 4.发照片-在领养的第二到第六个月,02d9e61ca,4,4.0
4746,Fairy,24,307,0,1,2,2,0,0,1,1,1,1,1,1,1,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,"Fairy's mom was rescued 3 years ago by my friend and she gave birth to 3 puppies named Tanny, Fairy and Browny. All of them are small sizes and very friendly like their mom. Please help to share/foster or rehome these cute dogs that looks like puppies because my friend has more than 10 rescue dogs in his house I believe they deserve a home with more space to play around. Please help me to help these dogs. Adopter are welcome to foster for a month before deciding to adopt. Thanks !",1e7159da4,5,4.0
4747,Panda,3,307,0,1,2,1,5,0,2,2,2,2,1,2,1,1,0,41326,1926faf8af9027a904fb02f40f2da303,0,"Panda lives in a nursery and koi farm area where food is scarce. She is living with her sis together with the 4 others adult dogs by the roadside, taking shelter under the lorries parking nearby. I m looking for a kind soul who willing to provide her love and shelter. I will help to de-flea and de-tick and give her 1st vaccination at no cost once serious adopter identified",434a2904c,5,2.0
4748,Lil Kim,4,307,307,1,2,1,0,0,1,2,1,1,1,2,1,1,0,41401,27b694042cb3e63fcf6c6e165d168649,0,Very Loving. Almost potty trained. Only one more vac. to go. still at a very small size but looks to be a little bit bigger due to her paws are big. Would like to find her a good home. She has so much and protection to give would not want her to go to waste.... great perosanlty . She is only 4 months so we have not gotten her spayed yet.,7cd5e5195,3,3.0
4749,,3,307,187,2,2,1,3,5,3,3,2,1,1,2,1,1,0,41326,3b074cadd2350de62dca7056b9bab6f4,0,"serious adopters only! If you are interested in adopting, kindly contact ==> Call/ SMS/ Whatapps to Requirements for Adoption: ========================= All adoptions are subject to an interview and house check. Cost of vaccinations and neutering to be borne by adopter. Vaccinations and neutering/spaying at 6 months of age are COMPULSORY.",2fb24b53d,19,1.0
4750,Summer,2,307,0,1,2,2,5,7,3,2,2,1,1,2,1,1,100,41326,a23a047157d709e38cf801a723a246ba,0,"Mother was beagle cross, father unknown.",1940b59e7,1,2.0
4751,Xiao Xiao,3,307,0,1,2,5,0,0,1,1,1,1,1,2,1,1,0,41326,7f102b9612b45efcbd3318fd708acb8b,0,Xiao Xiao is a 3 months old rescued puppy. She was also a talent in an upcoming movie. Gentle. Obedient. Adorable. Vaccinated. She's currently being fostered by a local production house. Need to find her a suitable permanent home asap. Please call or sms Sharon,f69bd4b27,6,3.0
4752,Wesley,24,218,307,2,1,3,0,0,1,2,2,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,The dog is currently taking shelter at SPCA Seberang Perai. Anyone interested to adopt him may contact us via email or visit our website at,ff5ea4f84,2,4.0
4753,,2,307,0,1,2,2,0,0,1,2,2,3,3,3,1,1,0,41324,59dd5e67149bb16fade497f16f091194,0,Kindly contact us if anyone is interested interested in adopting this baby.,660cd67ed,1,4.0
4754,Annabella,2,307,218,2,2,1,3,0,2,2,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,She was given birth by her mother who is a pet of an irresponsible owner who didn't spay their pet. She was put in a box which was tied and leave only a tiny hole together with 6 other sibling and dump in a market in the middle of the night. Very beautiful puppies. No caging or tying for long hours except for precaution purposes. Commitment to spay her is compulsory Serious adopter pls call me.,cf162bb42,2,1.0
4755,Doo Doo,7,307,0,1,2,1,2,5,3,2,1,1,1,1,1,1,0,41326,db784cbcf321e1d8856b312638b94113,0,"This beautiful girl has been dumped by her owner after 6 months under her care. She is very healthy, active, and playful. She can be a good companion and a great friend. Lester Jenny Will you adopt her? ================================================== Adopters are required to vaccinate and neuter them. ==================================================",386e1a0fd,5,2.0
4756,Canon,1,307,0,1,1,2,0,0,1,2,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,The lil' puppy is currently taking shelter at SPCA Seberang Perai. Those interested to adopt him may contact us via email.,155e1f0ca,1,2.0
4757,Twila,3,307,0,1,2,3,0,0,1,2,2,1,2,2,1,1,0,41326,fa7e4a7dcb22ee69af97a0597d78de17,0,"Twila is one of the female puppies from a litter of 11 puppies..light golden in color..she has grown very well nursing from mothers milk plus eating Science Diet pet food.. Always cheerful and affectionate and loving ,she prefers to be cuddled for a while and off she goes galloping like a horse.. Mother is a mongrel , rescued and 1 +year old, also brought up by me/family.. Traits of mother can be found on Twila Unable to keep as house compound constraints/regulations/neighbours Want to pass on to someone who can provide her with tender loving care and affectionate Plse contact me..also posted a sister to Twila i.e. Diamond (from Klang)",7a31d17c7,1,4.0
